"","SampleID","Type","CorrectName","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"1076","STM21-C","Center","St. Michael's River","STM",3,"2021","August","25","8/25/2021",52.8083,-56.18701,"FISHE","Salmo salar",4801,0,"0",0,"0","0.99","Sample",2262,"APC0235 Salmo salar qPCR 04","37.42113113","37.23759079","Undetermined",37.32936096,"0.129782622",2.1524758,2.4123898,NA,2.2824328,"Suspected","264",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","STM21-C","Center","St. Michael's River","STM",3,"2021","August","25","8/25/2021",52.8083,-56.18701,"MIFISHU","Salmo salar",1274984,1,"7.843e-07",0,"0","0.99","Sample",2262,"APC0235 Salmo salar qPCR 04","37.42113113","37.23759079","Undetermined",37.32936096,"0.129782622",2.1524758,2.4123898,NA,2.2824328,"Suspected","264",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","STM21-L","Left","St. Michael's River","STM",2,"2021","August","25","8/25/2021",52.80826,-56.18695,"12Steleo","Salmo salar",784047,4,"5.102e-06",0,"0","1.06","Sample",1664,"APC0235 Salmo salar qPCR 04","Undetermined","37.12324905","Undetermined",37.12324905,"",NA,2.5899453,NA,2.5899453,"Not Detected/Inconclusive","263",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","STM21-L","Left","St. Michael's River","STM",2,"2021","August","25","8/25/2021",52.80826,-56.18695,"FISHE","Salmo salar",3719,0,"0",0,"0","1.06","Sample",1664,"APC0235 Salmo salar qPCR 04","Undetermined","37.12324905","Undetermined",37.12324905,"",NA,2.5899453,NA,2.5899453,"Not Detected/Inconclusive","263",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","STM21-L","Left","St. Michael's River","STM",2,"2021","August","25","8/25/2021",52.80826,-56.18695,"MIFISHU","Salmo salar",1216991,51569,"0.04237",51567,"0.04237","1.06","Sample",1664,"APC0235 Salmo salar qPCR 04","Undetermined","37.12324905","Undetermined",37.12324905,"",NA,2.5899453,NA,2.5899453,"Not Detected/Inconclusive","263",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","STM21-R","Right","St. Michael's River","STM",4,"2021","August","25","8/25/2021",52.80838,-56.18713,"12Steleo","Salmo salar",476433,1,"2.099e-06",0,"0","1","Sample",2473,"APC0235 Salmo salar qPCR 04","36.57262421","38.22100449","37.26864243",37.35409037,"0.827505529",3.6460204,1.3097131,2.366309,2.44068083333333,"Suspected","265",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","STM21-R","Right","St. Michael's River","STM",4,"2021","August","25","8/25/2021",52.80838,-56.18713,"FISHE","Salmo salar",1087,0,"0",0,"0","1","Sample",2473,"APC0235 Salmo salar qPCR 04","36.57262421","38.22100449","37.26864243",37.35409037,"0.827505529",3.6460204,1.3097131,2.366309,2.44068083333333,"Suspected","265",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","STM21-R","Right","St. Michael's River","STM",4,"2021","August","25","8/25/2021",52.80838,-56.18713,"MIFISHU","Salmo salar",651395,94,"0.0001443",91,"0.0001397","1","Sample",2473,"APC0235 Salmo salar qPCR 04","36.57262421","38.22100449","37.26864243",37.35409037,"0.827505529",3.6460204,1.3097131,2.366309,2.44068083333333,"Suspected","265",NA,NA,NA,NA,NA,NA,25.2,0.2,0.2,16.3,NA,101.2,"108.2",10.7,18.5,6.1,6.8,192.2,NA,NA,NA,NA,"Y",NA,NA,0.4,0.2,0.1,0,0.1,0.2,0.2,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","SUS2019C1","Center","Susan River","SUS",3,"2019","August","27","8/27/2019",53.73801,-61.00687,"12Steleo","Salmo salar",1222089,109001,"0.08919",108992,"0.08918","0.94","Sample",2172,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","33.38050079","33.96232986","34.90612793",34.0829862,"0.769937012",11.90445,7.97762,4.167639,8.01656966666667,"Detected","58",0.8,12,NA,"9:45","10:41","0:56",NA,74.5,2.3,12.7,762.3,NA,"95",10.06,12.2,31.4,6.45,171.5,NA,NA,10,"sunny and calm","didnt document",NA,NA,26.5,45,64,86.5,105,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.4,2.1,2.4,2.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","SUS2019C2","Center","Susan River","SUS",3,"2019","August","27","8/27/2019",53.73801,-61.00687,"12Steleo","Salmo salar",1115783,84476,"0.07571",84467,"0.0757","0.99","Sample",1838,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","34.64917374","33.03203964","33.0797348",33.58698273,"0.920193465",4.9734936,15.12937,14.640999,11.5812875333333,"Detected","58",0.8,12,NA,"9:45","10:41","0:56",NA,74.5,2.3,12.7,762.3,NA,"95",10.06,12.2,31.4,6.45,171.5,NA,NA,10,"sunny and calm","didnt document",NA,NA,26.5,45,64,86.5,105,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.4,2.1,2.4,2.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","SUS2019C2","Center","Susan River","SUS",3,"2019","August","27","8/27/2019",53.73801,-61.00687,"MIFISHU","Salmo salar",1,0,"0",0,"0","0.99","Sample",1838,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","34.64917374","33.03203964","33.0797348",33.58698273,"0.920193465",4.9734936,15.12937,14.640999,11.5812875333333,"Detected","58",0.8,12,NA,"9:45","10:41","0:56",NA,74.5,2.3,12.7,762.3,NA,"95",10.06,12.2,31.4,6.45,171.5,NA,NA,10,"sunny and calm","didnt document",NA,NA,26.5,45,64,86.5,105,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.4,2.1,2.4,2.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","SUS2019C3","Center","Susan River","SUS",3,"2019","August","27","8/27/2019",53.73801,-61.00687,"12Steleo","Salmo salar",1263196,42056,"0.03329",42047,"0.03329","1","Sample",1612,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","33.46411133","33.41001892","35.80086899",34.22499975,"1.365010769",11.239024,11.665143,2.2519763,8.3853811,"Detected","58",0.8,12,NA,"9:45","10:41","0:56",NA,74.5,2.3,12.7,762.3,NA,"95",10.06,12.2,31.4,6.45,171.5,NA,NA,10,"sunny and calm","didnt document",NA,NA,26.5,45,64,86.5,105,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.4,2.1,2.4,2.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","SUS21-C","Center","Susan River","SUS",3,"2021","August","31","8/31/2021",53.73831,-61.00575,"12Steleo","Salmo salar",1249415,215621,"0.1726",215615,"0.1726","1.02","Sample",1760,"APC0235 Salmo salar qPCR 04","34.45430756","34.45212555","34.93851852",34.61498388,"0.280191348",13.590179,13.60861,10.060314,12.419701,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","SUS21-C","Center","Susan River","SUS",3,"2021","August","31","8/31/2021",53.73831,-61.00575,"FISHE","Salmo salar",10987,1648,"0.15",1431,"0.1302","1.02","Sample",1760,"APC0235 Salmo salar qPCR 04","34.45430756","34.45212555","34.93851852",34.61498388,"0.280191348",13.590179,13.60861,10.060314,12.419701,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","SUS21-C","Center","Susan River","SUS",3,"2021","August","31","8/31/2021",53.73831,-61.00575,"MIFISHU","Salmo salar",1151182,230988,"0.2007",230987,"0.2007","1.02","Sample",1760,"APC0235 Salmo salar qPCR 04","34.45430756","34.45212555","34.93851852",34.61498388,"0.280191348",13.590179,13.60861,10.060314,12.419701,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","SUS21-L","Left","Susan River","SUS",4,"2021","August","31","8/31/2021",53.73831,-61.00575,"12Steleo","Salmo salar",578041,2,"3.46e-06",0,"0","1.02","Sample",2022,"APC0235 Salmo salar qPCR 04","34.93025589","34.00944519","34.86302567",34.60090892,"0.513324438",10.112077,17.915327,10.543271,12.8568916666667,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","SUS21-L","Left","Susan River","SUS",4,"2021","August","31","8/31/2021",53.73831,-61.00575,"FISHE","Salmo salar",6960,1508,"0.2167",1291,"0.1855","1.02","Sample",2022,"APC0235 Salmo salar qPCR 04","34.93025589","34.00944519","34.86302567",34.60090892,"0.513324438",10.112077,17.915327,10.543271,12.8568916666667,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","SUS21-L","Left","Susan River","SUS",4,"2021","August","31","8/31/2021",53.73831,-61.00575,"MIFISHU","Salmo salar",1823335,84710,"0.04646",84709,"0.04646","1.02","Sample",2022,"APC0235 Salmo salar qPCR 04","34.93025589","34.00944519","34.86302567",34.60090892,"0.513324438",10.112077,17.915327,10.543271,12.8568916666667,"Detected","356",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","SUS21-R","Right","Susan River","SUS",2,"2021","August","31","8/31/2021",53.73836,-61.00581,"12Steleo","Salmo salar",1003943,116444,"0.116",116438,"0.116","1","Sample",931,"APC0235 Salmo salar qPCR 04","35.64188004","34.66971207","34.97650909",35.09603373,"0.496983143",6.499546,11.8883295,9.825706,9.40452716666667,"Detected","355",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","SUS21-R","Right","Susan River","SUS",2,"2021","August","31","8/31/2021",53.73836,-61.00581,"FISHE","Salmo salar",12502,581,"0.04647",364,"0.02912","1","Sample",931,"APC0235 Salmo salar qPCR 04","35.64188004","34.66971207","34.97650909",35.09603373,"0.496983143",6.499546,11.8883295,9.825706,9.40452716666667,"Detected","355",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","SUS21-R","Right","Susan River","SUS",2,"2021","August","31","8/31/2021",53.73836,-61.00581,"MIFISHU","Salmo salar",676638,3,"4.434e-06",2,"2.956e-06","1","Sample",931,"APC0235 Salmo salar qPCR 04","35.64188004","34.66971207","34.97650909",35.09603373,"0.496983143",6.499546,11.8883295,9.825706,9.40452716666667,"Detected","355",NA,NA,NA,NA,NA,NA,30.1,0.7,0.6,12.6,NA,100.6,"104.9",11.2,13.9,37.8,6.3,196.6,NA,NA,NA,NA,"N",NA,"too deep to measure full width",0.2,0.4,0.6,0.8,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,0.7,0.7,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","SWA2019C1","Center","Southwest Arm Brook","SWA",3,"2019","August","29","8/29/2019",58.46228,-63.584,"12Steleo","Salmo salar",1366871,5,"3.658e-06",0,"0","1.02","Sample",267,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","92",0.8,12,NA,"14:25","15:18","0:53",NA,50,5.5,9.3,758.7,NA,"99.6",11.42,25,-1.3,7.02,220.4,NA,NA,100,"cold breeze","yes",NA,"saw bears around and charr in river",65,42,47,48,63,75.5,43,19,33,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.2,5.1,4.7,5.5,4.2,13.2,6,4.6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","SWA2019C2","Center","Southwest Arm Brook","SWA",3,"2019","August","29","8/29/2019",58.46228,-63.584,"12Steleo","Salmo salar",1422876,4,"2.811e-06",0,"0","1.05","Sample",267,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","92",0.8,12,NA,"14:25","15:18","0:53",NA,50,5.5,9.3,758.7,NA,"99.6",11.42,25,-1.3,7.02,220.4,NA,NA,100,"cold breeze","yes",NA,"saw bears around and charr in river",65,42,47,48,63,75.5,43,19,33,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.2,5.1,4.7,5.5,4.2,13.2,6,4.6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","SWA2019C3","Center","Southwest Arm Brook","SWA",3,"2019","August","29","8/29/2019",58.46228,-63.584,"12Steleo","Salmo salar",1422896,5,"3.514e-06",0,"0","1.02","Sample",388,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","92",0.8,12,NA,"14:25","15:18","0:53",NA,50,5.5,9.3,758.7,NA,"99.6",11.42,25,-1.3,7.02,220.4,NA,NA,100,"cold breeze","yes",NA,"saw bears around and charr in river",65,42,47,48,63,75.5,43,19,33,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.2,5.1,4.7,5.5,4.2,13.2,6,4.6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","SWA2019C3","Center","Southwest Arm Brook","SWA",3,"2019","August","29","8/29/2019",58.46228,-63.584,"MIFISHU","Salmo salar",1,1,"1",0,"0","1.02","Sample",388,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","92",0.8,12,NA,"14:25","15:18","0:53",NA,50,5.5,9.3,758.7,NA,"99.6",11.42,25,-1.3,7.02,220.4,NA,NA,100,"cold breeze","yes",NA,"saw bears around and charr in river",65,42,47,48,63,75.5,43,19,33,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.2,5.1,4.7,5.5,4.2,13.2,6,4.6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","TIBC","Center","Tides Brook","TIB",3,"2020","September","3","9/3/2020",47.127425,-55.264184,"12Steleo","Salmo salar",711049,154517,"0.2173",154507,"0.2173","0.89","Sample",803,"APC0235 Salmo salar qPCR 02","35.85881042","37.86818695","37.04068375",36.92256037,"1.009882842",5.2661314,1.4937941,2.5098023,3.08990926666667,"Suspected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","TIBC","Center","Tides Brook","TIB",3,"2020","September","3","9/3/2020",47.127425,-55.264184,"FISHE","Salmo salar",613,186,"0.3034",0,"0","0.89","Sample",803,"APC0235 Salmo salar qPCR 02","35.85881042","37.86818695","37.04068375",36.92256037,"1.009882842",5.2661314,1.4937941,2.5098023,3.08990926666667,"Suspected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","TIBC","Center","Tides Brook","TIB",3,"2020","September","3","9/3/2020",47.127425,-55.264184,"MIFISHU","Salmo salar",533769,1,"1.873e-06",0,"0","0.89","Sample",803,"APC0235 Salmo salar qPCR 02","35.85881042","37.86818695","37.04068375",36.92256037,"1.009882842",5.2661314,1.4937941,2.5098023,3.08990926666667,"Suspected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","TIBL","Left","Tides Brook","TIB",2,"2020","September","3","9/3/2020",47.127399,-55.264097,"12Steleo","Salmo salar",505215,78627,"0.1556",78617,"0.1556","1.01","Sample",4510,"APC0235 Salmo salar qPCR 02","38.13002777","35.07863617","36.27433014",36.49433136,"1.537546123",1.2676089,8.589179,4.058222,4.63833663333333,"Detected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","TIBL","Left","Tides Brook","TIB",2,"2020","September","3","9/3/2020",47.127399,-55.264097,"FISHE","Salmo salar",431,0,"0",0,"0","1.01","Sample",4510,"APC0235 Salmo salar qPCR 02","38.13002777","35.07863617","36.27433014",36.49433136,"1.537546123",1.2676089,8.589179,4.058222,4.63833663333333,"Detected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","TIBL","Left","Tides Brook","TIB",2,"2020","September","3","9/3/2020",47.127399,-55.264097,"MIFISHU","Salmo salar",727168,44334,"0.06097",44333,"0.06097","1.01","Sample",4510,"APC0235 Salmo salar qPCR 02","38.13002777","35.07863617","36.27433014",36.49433136,"1.537546123",1.2676089,8.589179,4.058222,4.63833663333333,"Detected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","TIBR","Right","Tides Brook","TIB",4,"2020","September","3","9/3/2020",47.12744,-55.264376,"12Steleo","Salmo salar",676444,186812,"0.2762",186802,"0.2762","0.8","Sample",5508,"APC0235 Salmo salar qPCR 02","37.7848053","34.88064194","36.53726196",36.40090307,"1.456875601",1.573974,9.724565,3.4413846,4.91330786666667,"Detected",NA,NA,NA,1,NA,NA,NA,23.7,0.5,0.9,17.2,NA,NA,NA,NA,NA,22.9,NA,NA,0,0,NA,NA,"Y",NA,NA,0.4,0.7,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,0.8,1.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
