"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"1025","SHIC","Center","Ship Harbour River","SHI",3,"2020","September","5","9/5/2020",47.346292,-53.868005,"12Steleo","Oncorhynchus gorbuscha",140254,0,"0",0,"0","1.04","Sample",2183,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","SHIC","Center","Ship Harbour River","SHI",3,"2020","September","5","9/5/2020",47.346292,-53.868005,"FISHE","Oncorhynchus gorbuscha",1094,0,"0",0,"0","1.04","Sample",2183,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","SHIC","Center","Ship Harbour River","SHI",3,"2020","September","5","9/5/2020",47.346292,-53.868005,"MIFISHU","Oncorhynchus gorbuscha",527148,0,"0",0,"0","1.04","Sample",2183,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","SHIL","Left","Ship Harbour River","SHI",2,"2020","September","5","9/5/2020",47.346346,-53.868076,"12Steleo","Oncorhynchus gorbuscha",162912,0,"0",0,"0","1.04","Sample",2093,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","SHIL","Left","Ship Harbour River","SHI",2,"2020","September","5","9/5/2020",47.346346,-53.868076,"FISHE","Oncorhynchus gorbuscha",614,0,"0",0,"0","1.04","Sample",2093,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","SHIL","Left","Ship Harbour River","SHI",2,"2020","September","5","9/5/2020",47.346346,-53.868076,"MIFISHU","Oncorhynchus gorbuscha",1070351,0,"0",0,"0","1.04","Sample",2093,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","SHIR","Right","Ship Harbour River","SHI",4,"2020","September","5","9/5/2020",47.346114,-53.867827,"12Steleo","Oncorhynchus gorbuscha",515249,0,"0",0,"0","0.97","Sample",1681,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","SHIR","Right","Ship Harbour River","SHI",4,"2020","September","5","9/5/2020",47.346114,-53.867827,"FISHE","Oncorhynchus gorbuscha",2480,0,"0",0,"0","0.97","Sample",1681,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","SHIR","Right","Ship Harbour River","SHI",4,"2020","September","5","9/5/2020",47.346114,-53.867827,"MIFISHU","Oncorhynchus gorbuscha",846802,0,"0",0,"0","0.97","Sample",1681,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,13.8,0.1,0.5,21,755.6,NA,"80.6",7.2,22.4,24.8,NA,205.5,NA,NA,NA,NA,"Y",NA,NA,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.1,0.1,0.1,0.5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","SHR21-C","Center","Shinney's River","SHR",3,"2021","August","25","8/25/2021",52.59436,-56.05322,"12Steleo","Oncorhynchus gorbuscha",972758,0,"0",0,"0","1.02","Sample",3054,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","276",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","SHR21-C","Center","Shinney's River","SHR",3,"2021","August","25","8/25/2021",52.59436,-56.05322,"FISHE","Oncorhynchus gorbuscha",2306,0,"0",0,"0","1.02","Sample",3054,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","276",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","SHR21-C","Center","Shinney's River","SHR",3,"2021","August","25","8/25/2021",52.59436,-56.05322,"MIFISHU","Oncorhynchus gorbuscha",1082681,0,"0",0,"0","1.02","Sample",3054,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","276",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","SHR21-L","Left","Shinney's River","SHR",2,"2021","August","25","8/25/2021",52.59435,-56.05326,"12Steleo","Oncorhynchus gorbuscha",68861,0,"0",0,"0","0.93","Sample",4234,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","274",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","SHR21-L","Left","Shinney's River","SHR",2,"2021","August","25","8/25/2021",52.59435,-56.05326,"FISHE","Oncorhynchus gorbuscha",1096,0,"0",0,"0","0.93","Sample",4234,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","274",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","SHR21-L","Left","Shinney's River","SHR",2,"2021","August","25","8/25/2021",52.59435,-56.05326,"MIFISHU","Oncorhynchus gorbuscha",237036,0,"0",0,"0","0.93","Sample",4234,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","274",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","SHR21-R","Right","Shinney's River","SHR",4,"2021","August","25","8/25/2021",52.59437,-56.05313,"12Steleo","Oncorhynchus gorbuscha",1880956,0,"0",0,"0","1","Sample",3540,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","277",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","SHR21-R","Right","Shinney's River","SHR",4,"2021","August","25","8/25/2021",52.59437,-56.05313,"FISHE","Oncorhynchus gorbuscha",6696,0,"0",0,"0","1","Sample",3540,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","277",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","SHR21-R","Right","Shinney's River","SHR",4,"2021","August","25","8/25/2021",52.59437,-56.05313,"MIFISHU","Oncorhynchus gorbuscha",1497907,0,"0",0,"0","1","Sample",3540,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","277",NA,NA,NA,NA,NA,NA,12.5,0.3,0.5,17.9,NA,101.4,"106.7",10.1,18.1,63.2,5.9,270.8,NA,NA,NA,NA,"Y",NA,NA,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.5,0.3,0.1,0.7,0.9,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","SIMC","Center","Simm's Brook","SIM",3,"2020","September","11","9/11/2020",47.672353,-55.476866,"12Steleo","Oncorhynchus gorbuscha",77050,0,"0",0,"0","1","Sample",2101,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","SIMC","Center","Simm's Brook","SIM",3,"2020","September","11","9/11/2020",47.672353,-55.476866,"FISHE","Oncorhynchus gorbuscha",1069,0,"0",0,"0","1","Sample",2101,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","SIMC","Center","Simm's Brook","SIM",3,"2020","September","11","9/11/2020",47.672353,-55.476866,"MIFISHU","Oncorhynchus gorbuscha",1701887,0,"0",0,"0","1","Sample",2101,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","SIML","Left","Simm's Brook","SIM",2,"2020","September","11","9/11/2020",47.672443,-55.47705,"12Steleo","Oncorhynchus gorbuscha",268588,0,"0",0,"0","1","Sample",2613,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","SIML","Left","Simm's Brook","SIM",2,"2020","September","11","9/11/2020",47.672443,-55.47705,"FISHE","Oncorhynchus gorbuscha",376,0,"0",0,"0","1","Sample",2613,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","SIML","Left","Simm's Brook","SIM",2,"2020","September","11","9/11/2020",47.672443,-55.47705,"MIFISHU","Oncorhynchus gorbuscha",1426834,0,"0",0,"0","1","Sample",2613,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","SIMR","Right","Simm's Brook","SIM",4,"2020","September","11","9/11/2020",47.6723,-55.47667,"12Steleo","Oncorhynchus gorbuscha",261195,0,"0",0,"0","1","Sample",2372,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","SIMR","Right","Simm's Brook","SIM",4,"2020","September","11","9/11/2020",47.6723,-55.47667,"FISHE","Oncorhynchus gorbuscha",885,0,"0",0,"0","1","Sample",2372,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","SIMR","Right","Simm's Brook","SIM",4,"2020","September","11","9/11/2020",47.6723,-55.47667,"MIFISHU","Oncorhynchus gorbuscha",1806503,0,"0",0,"0","1","Sample",2372,"APC0235 pink salmon qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,1,NA,NA,NA,40,0.2,0.4,17.8,760.7,NA,"109.1",10.4,19.5,54.8,NA,224.8,NA,NA,NA,NA,"Y",NA,NA,0.1,0.1,0.1,0.2,0.1,0.2,0.4,0.2,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.4,0.5,0.4,0.4,0.3,0.5,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","SIU21-1","Unknown","Siguak River","SIU",2,"2021","August","29","8/29/2021",57.59961,-62.10801,"12Steleo","Oncorhynchus gorbuscha",214316,0,"0",0,"0","1.03","Sample",1013,"APC0235 pink salmon qPCR 04","Undetermined","34.6290741","35.9437561",35.2864151,0.929620562,NA,4.9127097,2.091387,3.50204835,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","SIU21-1","Unknown","Siguak River","SIU",2,"2021","August","29","8/29/2021",57.59961,-62.10801,"FISHE","Oncorhynchus gorbuscha",8427,0,"0",0,"0","1.03","Sample",1013,"APC0235 pink salmon qPCR 04","Undetermined","34.6290741","35.9437561",35.2864151,0.929620562,NA,4.9127097,2.091387,3.50204835,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","SIU21-1","Unknown","Siguak River","SIU",2,"2021","August","29","8/29/2021",57.59961,-62.10801,"MIFISHU","Oncorhynchus gorbuscha",1398481,0,"0",0,"0","1.03","Sample",1013,"APC0235 pink salmon qPCR 04","Undetermined","34.6290741","35.9437561",35.2864151,0.929620562,NA,4.9127097,2.091387,3.50204835,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","SIU21-2","Unknown","Siguak River","SIU",3,"2021","August","29","8/29/2021",57.59961,-62.10801,"12Steleo","Oncorhynchus gorbuscha",336848,40602,"0.1205",40600,"0.1205","1.02","Sample",1228,"APC0235 pink salmon qPCR 04","Undetermined","35.29584503","39.96162415",37.62873459,3.299204051,NA,3.1857924,0.15379718,1.66979479,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","SIU21-2","Unknown","Siguak River","SIU",3,"2021","August","29","8/29/2021",57.59961,-62.10801,"FISHE","Oncorhynchus gorbuscha",4673,0,"0",0,"0","1.02","Sample",1228,"APC0235 pink salmon qPCR 04","Undetermined","35.29584503","39.96162415",37.62873459,3.299204051,NA,3.1857924,0.15379718,1.66979479,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","SIU21-2","Unknown","Siguak River","SIU",3,"2021","August","29","8/29/2021",57.59961,-62.10801,"MIFISHU","Oncorhynchus gorbuscha",1412164,74010,"0.05241",74010,"0.05241","1.02","Sample",1228,"APC0235 pink salmon qPCR 04","Undetermined","35.29584503","39.96162415",37.62873459,3.299204051,NA,3.1857924,0.15379718,1.66979479,"Suspected","312",NA,NA,NA,NA,NA,NA,48.2,0.3,0.8,13.2,NA,102,"118.9",12.4,48.1,-30.4,7.5,150.9,NA,NA,NA,NA,"N",NA,"River too fast to sample full width. Main Channel Width = 33.5m",0.2,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
